time,alert_level,object,confidence
2025-09-06 03:07:49,info,person,0.9133687615394592
2025-09-06 03:07:49,info,person,0.921251118183136
2025-09-06 03:07:49,info,person,0.37283217906951904
2025-09-06 03:07:49,info,person,0.9186704754829407
2025-09-06 03:07:49,info,person,0.9170585870742798
2025-09-06 03:07:49,info,car,0.25171878933906555
2025-09-06 03:07:49,info,person,0.921832263469696
2025-09-06 03:07:50,info,person,0.9138897061347961
2025-09-06 03:07:50,info,person,0.917458176612854
2025-09-06 03:07:50,info,person,0.9106457233428955
2025-09-06 03:07:50,caution,person,0.9042726159095764
2025-09-06 03:07:50,info,person,0.3415234684944153
2025-09-06 03:07:50,caution,person,0.9118125438690186
2025-09-06 03:07:51,caution,person,0.9195746183395386
2025-09-06 03:07:52,caution,person,0.9027314186096191
2025-09-06 03:07:52,caution,person,0.8880987763404846
2025-09-06 03:07:52,info,person,0.4073858857154846
2025-09-06 03:07:52,info,person,0.2510519027709961
2025-09-06 03:07:53,info,person,0.9322512149810791
2025-09-06 03:07:53,info,person,0.9326054453849792
2025-09-06 03:07:53,info,person,0.2849005460739136
2025-09-06 03:07:53,info,person,0.934026300907135
2025-09-06 03:07:53,info,tie,0.31694531440734863
2025-09-06 03:07:53,info,person,0.9337105751037598
2025-09-06 03:07:53,info,person,0.9366074204444885
