time,level,object,confidence
2025-09-05 16:40:43,info,person,0.4397767186164856
2025-09-05 16:40:43,info,person,0.33584681153297424
2025-09-05 16:40:43,info,person,0.9145060777664185
2025-09-05 16:40:43,info,person,0.7635073661804199
2025-09-05 16:40:43,info,person,0.5075185298919678
2025-09-05 16:40:43,info,person,0.4444541931152344
2025-09-05 16:40:43,info,person,0.3265013098716736
2025-09-05 16:40:43,info,person,0.2711995244026184
2025-09-05 16:40:43,info,person,0.9127252101898193
2025-09-05 16:40:43,info,person,0.7859901785850525
2025-09-05 16:40:43,info,person,0.4649909436702728
2025-09-05 16:40:43,info,person,0.3823681175708771
2025-09-05 16:40:43,info,person,0.36937016248703003
2025-09-05 16:40:43,info,person,0.2934069037437439
2025-09-05 16:40:43,info,person,0.9145980477333069
2025-09-05 16:40:43,info,person,0.7708795070648193
2025-09-05 16:40:43,info,person,0.4890116751194
2025-09-05 16:40:43,info,person,0.38069021701812744
2025-09-05 16:40:43,info,person,0.25448179244995117
2025-09-05 16:40:43,info,person,0.9121978878974915
2025-09-05 16:40:43,info,person,0.7932960391044617
2025-09-05 16:40:43,info,person,0.5124918818473816
2025-09-05 16:40:43,info,person,0.39130932092666626
2025-09-05 16:40:43,info,person,0.2872646152973175
2025-09-05 16:40:43,info,person,0.9125425815582275
2025-09-05 16:40:43,info,person,0.7793578505516052
2025-09-05 16:40:43,info,person,0.5552360415458679
2025-09-05 16:40:43,info,person,0.32830607891082764
2025-09-05 16:40:44,info,person,0.9150183200836182
2025-09-05 16:40:44,info,person,0.7971743941307068
2025-09-05 16:40:44,info,person,0.5468927621841431
2025-09-05 16:40:44,info,person,0.2886734902858734
2025-09-05 16:40:44,info,person,0.2676531970500946
2025-09-05 16:40:44,info,person,0.9129027128219604
2025-09-05 16:40:44,info,person,0.7956627011299133
2025-09-05 16:40:44,info,person,0.5575224161148071
2025-09-05 16:40:44,info,person,0.4064575731754303
2025-09-05 16:40:44,info,person,0.9156973361968994
2025-09-05 16:40:44,info,person,0.7655404210090637
2025-09-05 16:40:44,info,person,0.5572947859764099
2025-09-05 16:40:44,info,person,0.39967867732048035
2025-09-05 16:40:44,info,person,0.9137982130050659
2025-09-05 16:40:44,info,person,0.815486490726471
2025-09-05 16:40:44,info,person,0.5813075304031372
2025-09-05 16:40:44,info,person,0.3375321924686432
2025-09-05 16:40:44,info,person,0.9123128652572632
2025-09-05 16:40:44,info,person,0.8018097281455994
2025-09-05 16:40:44,info,person,0.6034107804298401
2025-09-05 16:40:44,info,person,0.4709397554397583
2025-09-05 16:40:44,info,person,0.9152913689613342
2025-09-05 16:40:44,info,person,0.824286699295044
2025-09-05 16:40:44,info,person,0.6035807132720947
2025-09-05 16:40:44,info,person,0.4012337327003479
2025-09-05 16:40:44,info,person,0.9157119989395142
2025-09-05 16:40:44,info,person,0.8026134967803955
2025-09-05 16:40:44,info,person,0.617684543132782
2025-09-05 16:40:44,info,person,0.4113263189792633
2025-09-05 16:40:44,info,person,0.30344006419181824
2025-09-05 16:40:45,info,person,0.9168265461921692
2025-09-05 16:40:45,info,person,0.7334325909614563
2025-09-05 16:40:45,info,person,0.5440826416015625
2025-09-05 16:40:45,info,person,0.4749658703804016
2025-09-05 16:40:45,info,person,0.3768037259578705
2025-09-05 16:40:45,info,tv,0.2750381529331207
2025-09-05 16:40:45,info,person,0.26769310235977173
2025-09-05 16:40:45,caution,person,0.8028296232223511
2025-09-05 16:40:45,info,person,0.801990807056427
2025-09-05 16:40:45,info,person,0.30831179022789
2025-09-05 16:40:45,info,person,0.6706137657165527
2025-09-05 16:40:45,caution,person,0.6042459011077881
2025-09-05 16:40:46,caution,person,0.5538011789321899
2025-09-05 16:40:46,info,person,0.4474312365055084
2025-09-05 16:40:46,info,person,0.27378663420677185
2025-09-05 16:40:46,info,person,0.9161073565483093
2025-09-05 16:40:46,info,person,0.733976423740387
2025-09-05 16:40:46,info,person,0.6175437569618225
2025-09-05 16:40:46,info,person,0.39490675926208496
2025-09-05 16:40:46,info,person,0.3548448085784912
2025-09-05 16:40:46,info,person,0.9152085781097412
2025-09-05 16:40:46,info,person,0.6260316967964172
2025-09-05 16:40:46,info,person,0.6172186136245728
2025-09-05 16:40:46,info,person,0.48406195640563965
2025-09-05 16:40:46,info,person,0.45014244318008423
2025-09-05 16:40:46,info,person,0.9141980409622192
2025-09-05 16:40:46,info,person,0.6675441861152649
2025-09-05 16:40:46,info,person,0.6401603817939758
2025-09-05 16:40:46,info,person,0.5994680523872375
2025-09-05 16:40:46,info,person,0.5221152305603027
2025-09-05 16:40:46,info,person,0.37011462450027466
2025-09-05 16:40:47,info,person,0.9133393168449402
2025-09-05 16:40:47,info,person,0.8027729392051697
2025-09-05 16:40:47,info,person,0.6250171661376953
2025-09-05 16:40:47,info,person,0.53737872838974
2025-09-05 16:40:47,info,person,0.37343457341194153
2025-09-05 16:40:47,info,person,0.9095008969306946
2025-09-05 16:40:47,caution,person,0.875600278377533
2025-09-05 16:40:47,info,person,0.6015397906303406
2025-09-05 16:40:47,info,person,0.5061281323432922
2025-09-05 16:40:47,info,person,0.4019375443458557
2025-09-05 16:40:47,info,person,0.3355695605278015
2025-09-05 16:40:47,info,person,0.9051777124404907
2025-09-05 16:40:47,caution,person,0.8868440389633179
2025-09-05 16:40:48,info,person,0.7651868462562561
2025-09-05 16:40:48,info,remote,0.5550822019577026
2025-09-05 16:40:48,caution,person,0.9325361847877502
2025-09-05 16:40:48,info,person,0.9070587158203125
2025-09-05 16:40:48,caution,person,0.819462239742279
2025-09-05 16:40:49,caution,person,0.9208019375801086
2025-09-05 16:40:49,info,person,0.8500374555587769
2025-09-05 16:40:49,info,person,0.7447934746742249
2025-09-05 16:40:49,info,person,0.6450127959251404
2025-09-05 16:40:49,info,person,0.5802498459815979
2025-09-05 16:40:49,info,chair,0.2743179500102997
2025-09-05 16:40:49,caution,person,0.9332568645477295
2025-09-05 16:40:50,info,person,0.8525711894035339
2025-09-05 16:40:50,info,person,0.8295103311538696
2025-09-05 16:40:50,info,person,0.6016889810562134
2025-09-05 16:40:50,info,person,0.543398380279541
2025-09-05 16:40:50,info,remote,0.3618833124637604
2025-09-05 16:40:50,caution,person,0.9369345307350159
2025-09-05 16:40:50,info,person,0.8471717834472656
2025-09-05 16:40:50,info,person,0.8339978456497192
2025-09-05 16:40:50,info,person,0.5614440441131592
2025-09-05 16:40:50,info,person,0.5574852824211121
2025-09-05 16:40:50,info,remote,0.4249264895915985
2025-09-05 16:40:50,caution,person,0.9337432384490967
2025-09-05 16:40:51,info,person,0.8582403659820557
2025-09-05 16:40:51,info,person,0.8347211480140686
2025-09-05 16:40:51,info,person,0.7568678855895996
2025-09-05 16:40:51,info,person,0.49951601028442383
2025-09-05 16:40:51,info,toothbrush,0.3504732549190521
2025-09-05 16:40:51,caution,person,0.9295530319213867
2025-09-05 16:40:51,info,person,0.8295738101005554
2025-09-05 16:40:51,info,person,0.827960193157196
2025-09-05 16:40:51,info,person,0.618208110332489
2025-09-05 16:40:51,info,person,0.26484450697898865
2025-09-05 16:40:51,caution,person,0.92304927110672
2025-09-05 16:40:52,info,person,0.8441735506057739
2025-09-05 16:40:52,info,person,0.8223427534103394
2025-09-05 16:40:52,info,person,0.7145697474479675
2025-09-05 16:40:52,info,person,0.6920220851898193
2025-09-05 16:40:52,info,remote,0.3768812119960785
2025-09-05 16:40:52,info,tie,0.3720032572746277
2025-09-05 16:40:52,info,remote,0.3076122999191284
2025-09-05 16:40:52,info,remote,0.2947028577327728
2025-09-05 16:40:52,info,remote,0.26506859064102173
2025-09-05 16:40:52,caution,person,0.9152688384056091
2025-09-05 16:40:52,info,person,0.8745055794715881
2025-09-05 16:40:52,info,person,0.8648797273635864
2025-09-05 16:40:52,info,person,0.8484674096107483
2025-09-05 16:40:52,info,person,0.8093066215515137
2025-09-05 16:40:52,warning,cell phone,0.39478781819343567
2025-09-05 16:40:53,info,toothbrush,0.38980746269226074
2025-09-05 16:40:53,info,toothbrush,0.34819602966308594
2025-09-05 16:40:53,info,tie,0.31885358691215515
2025-09-05 16:40:53,info,chair,0.29860448837280273
2025-09-05 16:40:53,info,chair,0.2558109760284424
2025-09-05 16:40:53,info,chair,0.25576725602149963
2025-09-05 16:40:53,caution,person,0.9264383912086487
2025-09-05 16:40:54,caution,person,0.912555992603302
2025-09-05 16:40:54,info,person,0.8866461515426636
2025-09-05 16:40:54,info,person,0.7572258114814758
2025-09-05 16:40:54,info,remote,0.7549102306365967
2025-09-05 16:40:54,warning,cell phone,0.44350913166999817
2025-09-05 16:40:55,info,tie,0.2901713252067566
2025-09-05 16:40:55,caution,person,0.9309712648391724
2025-09-05 16:40:55,caution,person,0.9209348559379578
2025-09-05 16:40:55,info,person,0.8824232816696167
2025-09-05 16:40:55,info,remote,0.6569951772689819
2025-09-05 16:40:56,caution,person,0.93216472864151
2025-09-05 16:40:56,caution,person,0.9170668721199036
2025-09-05 16:40:56,info,person,0.8363906741142273
2025-09-05 16:40:56,warning,cell phone,0.5439253449440002
2025-09-05 16:40:57,caution,person,0.9255462884902954
2025-09-05 16:40:57,info,person,0.8685756325721741
2025-09-05 16:40:57,caution,person,0.8649333715438843
2025-09-05 16:40:58,info,bottle,0.36446574330329895
2025-09-05 16:40:58,caution,person,0.9306097030639648
2025-09-05 16:40:58,caution,person,0.9021682143211365
2025-09-05 16:40:59,info,person,0.8166013956069946
2025-09-05 16:40:59,caution,person,0.9263748526573181
2025-09-05 16:40:59,caution,person,0.9098551869392395
2025-09-05 16:40:59,info,person,0.8736307621002197
2025-09-05 16:40:59,warning,cell phone,0.46963798999786377
2025-09-05 16:41:00,info,cup,0.3563953638076782
